gene	FPKM
Slc18b1	18.2592
Moxd1	0.890882
Enpp3	0.510455
Ctgf	17.1247
Stx7	55.5144
Enpp1	4.01611
Arg1	9.8078
Akap7	20.4293
Med23	18.7883
Smlr1	0.0474248
Samd3	0.0143786
Tmem200a	9.39287
Gm9767	1.49873
L3mbtl3	6.97663
Lama2	2.57513
Arhgap18	16.1605
2310057J18Rik	0
Themis	0.0106801
Soga3	0.273416
AC153912.1	1.78723e-23
9330159F19Rik	0.0243703
Rspo3	4.15993
Cenpw	14.1706
Trmt11	7.87663
Hey2	0.105523
Sult3a2	0
Tpd52l1	9.62443
Clvs2	0.107483
Sult3a1	0
Hddc2	30.2956
Nkain2	2.97145
Trdn	0.571617
Rsph4a	0.0836283
Rnf217	3.37968
Fam26f	0.198796
Echdc1	20.4065
Rnf146	32.1049
Trappc3l	0
Fam26d	0.00632115
Fam26e	1.10891
Zufsp	8.2675
Rwdd1	63.0133
Hint3	9.68319
Ncoa7	15.2395
Ptprk	37.0271
Dse	29.9159
Tspyl1	25.0945
Rps12	1910.11
Nt5dc1	3.88195
Col10a1	0.0378755
Tspyl4	10.3352
Amd2	0.742767
Hs3st5	0.264565
Frk	14.0902
Epb41l2	68.0183
Hdac2	91.168
Rfpl4b	0
Fam229b	6.24016
Tube1	5.27961
Wisp3	0.163961
Traf3ip2	8.56172
Lama4	16.6218
Mfsd4b2	0
Mfsd4b1	0.00896111
Mfsd4b3	0.237835
Mfsd4b5	0.0102201
Mfsd4b4	3.56877
Slc16a10	3.15248
Marcks	108.992
Fyn	21.4911
Rpf2	35.8443
Slc22a16	0
Rev3l	9.74122
Mettl24	1.93821
Ddo	0.0152177
Amd1	20.4177
Gtf3c6	84.2762
Gpr6	0
Cdk19	5.99758
Wasf1	14.2362
Ak9	0.0393439
Cdc40	15.3479
Fig4	14.1867
Zbtb24	9.77206
Ppil6	0.21142
Ccdc162	0.13907
Sesn1	11.2805
Armc2	2.20522
Afg1l	2.59614
Cep57l1	9.62867
Foxo3	9.50953
Mical1	7.48653
Smpd2	23.7797
Cd164	117.282
Nr2e1	0
Ostm1	2.82283
9030612E09Rik	0.0401481
Sobp	0.965658
Snx3	156.105
Scml4	0.454509
Gm9803	0.783605
Pdss2	4.32432
1700021F05Rik	23.6318
Cd24a	10.9363
Bend3	4.7043
Qrsl1	5.37307
Prdm1	0.159834
Atg5	12.2648
Rtn4ip1	1.60436
Aim1	1.22929
Rtn4ip1	0
Popdc3	0.152114
Bves	0.776077
Lin28b	0.186113
Sec63	39.0476
Prep	8.45119
Fam162b	0.049877
Gprc6a	0
Sim1	0.0186077
Rfx6	0
Ros1	0
Vgll2	1.49829
Hace1	11.115
Dcbld1	4.43882
Nepn	0.0135049
Grik2	2.3355
Slc35f1	0.0514886
Ascc3	12.7571
Gopc	8.98101
Gm26741	0
Nus1	22.4032
Lilrb4a	1.69447e-07
Lilr4b	0
Lilrb4a	0.0235807
Cep85l	2.1954
Pln	0
Fam184a	1.15395
Mcm9	7.7085
Asf1a	52.3762
Tbc1d32	2.29341
Msl3l2	3.50441
Man1a	48.8532
Hsf2	15.5221
Gja1	187.245
Gm4981	0
AW822073	0
Duxf3	0
Fabp7	0.441649
Smpdl3a	0.42864
Pkib	0.163906
Gcc2	15.7192
Gm17542	0
Edar	0.00645729
Sh3rf3	0.0681447
Ccdc138	2.76401
Serinc1	115.902
Sowahc	4.07358
Lims1	30.3757
Sept10	19.4639
Ranbp2	13.2542
Pla2g12b	0
Gm10273	0.215907
Oit3	0.0881863
Mcu	9.43031
Gm10322	0
P4ha1	52.7863
Ddit4	78.817
Dnajb12	29.7336
Chst3	0.518329
Spock2	2.59965
Micu1	53.2676
Anapc16	71.721
Ascc1	26.6341
Slc29a3	8.00637
Cdh23	0.0256947
Vsir	4.32944
Gm17455	0.275524
Pcbd1	44.2698
Tbata	0
Unc5b	38.3845
Prf1	0.0125567
Nodal	0.011715
Pald1	12.1175
Npffr1	0.00676855
Lrrc20	5.19546
Sgpl1	48.1749
Adamts14	35.2182
Ppa1	61.2242
Eif4ebp2	36.2322
Tysnd1	21.3136
Tacr2	0.0862928
Col13a1	0.0663648
Tspan15	2.06901
Tspan15	0
2010107G23Rik	1.3688
Neurog3	0
Hkdc1	0.0200729
Aifm2	14.4329
H2afy2	24.5036
Sar1a	131.789
Srgn	0
Supv3l1	12.7682
4930507D05Rik	1.04625
Vps26a	38.5588
Kif1bp	22.8424
Stox1	0.0724988
Ddx21	25.5431
Hk1	32.4763
Ddx50	38.7993
Slc25a16	3.93473
Tet1	0.546586
Dna2	4.18713
Atoh7	0
Mypn	0.01362
Pbld2	1.00637
Pbld1	1.05745
Gm7075	0
Dnajc12	7.43013
Ctnna3	0.0163985
Gm10118	0
Lrrtm3	0.787744
Ccar1	34.8007
Sirt1	7.368
Rufy2	13.4498
Hnrnph3	25.1592
Herc4	28.1976
Nrbf2	12.6069
Egr2	1.75772
Zfp365	5.03418
Ado	8.39594
Rtkn2	2.9503
1700040L02Rik	0
Tmem26	0.855987
Psap	468.968
Arid5b	21.5865
Rhobtb1	7.71035
A930033H14Rik	1.59513
Reep3	19.5141
Jmjd1c	16.3693
Cdk1	231.38
Mrln	0.275247
Slc16a9	0.752349
Bicc1	0.814636
Ccdc6	17.9111
Fam13c	1.47032
Phyhipl	0.837424
Cisd1	32.2431
Ube2d1	29.928
Tfam	44.9222
Ipmk	6.38907
Rsph14	0
Gnaz	0.838401
Rab36	7.18272
Adora2a	2.66069
Bcr	18.8858
Lrrc75b	0.272295
Pcdh15	0.668736
Ggt5	0.417077
Susd2	4.52048
Specc1l	20.6557
Gstt4	0
Gstt1	1.23201
Gstt2	1.07281
Ggt1	0.369968
Zwint	244.101
Ddt	30.0629
Gm20441	3.45563e-05
Gstt3	3.47667
Ank3	13.1452
Derl3	3.54606
Cabin1	39.4513
Mif	319.108
Gucd1	23.5576
Snrpd3	221.529
Upb1	0.210982
Gm5134	0
Vpreb3	0.209393
Slc5a4b	0
Slc5a4a	0.0119678
Zfp280b	6.78075
Smarcb1	84.0527
Mmp11	71.1208
Gm867	0.17296
Chchd10	7.96182
Prmt2	37.5965
Ftcd	0
Spatc1l	0.051666
Pcnt	12.0399
2610028H24Rik	0
Mcm3ap	20.6821
Ybey	1.10242
S100b	0.224833
Dip2a	16.9577
Lss	57.213
Col6a2	23.7842
Pcbp3	13.2667
Col6a1	43.2646
Itgb2	0.266087
Fam207a	29.0997
Adarb1	1.669
Pofut2	58.7012
Slc19a1	11.7982
Col18a1	51.4245
Lrrc3	0.503882
Trpm2	0.461736
Pttg1ip	113.354
1810043G02Rik	18.1881
Icosl	1.64087
Pwp2	11.695
D10Jhu81e	38.4263
Tspear	0.0849875
Gm19402	0
AC153864.3	0
Gm10272	0
Gm10024	0
Gm10142	0
Krtap12-1	0
Gm10100	0
AC158603.4	0
AC158603.3	0
Gm3233	0
Gm3238	0
Gm7138	0
Gm3250	0
Gm7137	0
Gm2696	0
Gm19668	0
Gm9507	0
Gm2696	0
Krtap10-10	0
Krtap10-4	0
AC153874.1	0
Gm10318	0
Gm3285	0
Trappc10	10.1135
Pfkl	37.7783
Sumo3	197.981
Sumo3	5.80024
Ube2g2	44.1863
Agpat3	51.3085
Pdxk	8.09417
Cstb	280.159
Ccdc105	0
Casp14	0
Olfr1355	0
Olfr1357	0
Olfr1354	0
Olfr8	0
Olfr1356	0.0314493
Slc1a6	0.152336
Olfr1353	0
Olfr1351	0
Olfr1352	0
Olfr57	0
Vmn2r80	0
Vmn2r81	0
Vmn2r82	0
Vmn2r83	0.00921036
2610008E11Rik	6.11961
Syde1	27.2976
Theg	0
Odf3l2	0
C2cd4c	0.451441
Ilvbl	52.1464
Madcam1	1.12122
Shc2	1.33451
Plpp2	39.5478
Tpgs1	36.2559
Rrp1	165.765
Gzmm	0.282638
Aire	0.0208384
Dnmt3l	0.338107
Mier2	47.4748
Cdc34	79.2452
Hcn2	0.207499
Fstl3	2.91518
Prss57	2.04782
Misp	0.391036
Fgf22	0.433471
Rnf126	56.7176
Polrmt	23.2683
Palm	43.2985
Bsg	460.094
Elane	0
Cfd	0
Arid3a	1.14331
Med16	19.4865
R3hdm4	44.3403
Gm26602	136.954
Kiss1r	0.507352
Wdr18	60.6831
Grin3b	0.262616
Tmem259	66.3326
Arhgap45	6.50082
Abca7	6.21339
Polr2e	115.295
Cnn2	393.322
Ptbp1	403.2
Prtn3	1.70513
Plppr3	14.8024
Sbno2	21.9507
Gpx4	335.248
1600002K03Rik	6.32804
Efna2	6.70244
Cirbp	67.0893
Midn	84.5394
Gamt	65.0026
Ndufs7	125.291
Mum1	48.3883
Dazap1	137.941
Stk11	93.6105
Atp5d	293.35
Cbarp	19.8806
Plk5	0.0443881
Pcsk4	1.93683
Reep6	4.28805
Adamtsl5	4.75018
Mex3d	23.9605
Apc2	4.88979
2310011J03Rik	29.7742
Uqcr11	336.414
Rps15	1978.95
Mbd3	154.893
Onecut3	0.00969921
Atp8b3	0.448618
Klf16	17.5492
Rexo1	17.2145
Abhd17a	60.1968
Scamp4	73.8288
Adat3	4.363
Adat3	0.94768
Btbd2	52.2325
Csnk1g2	196.774
Mob3a	44.4653
Izumo4	31.9348
Mknk2	102.616
Amh	0.181257
Jsrp1	0.122362
Ap3d1	50.7983
Dot1l	16.2042
Tcf3	128.22
Plekhj1	95.0098
Sf3a2	66.7765
Lingo3	0.308887
Lsm7	162.68
Diras1	0.451656
Sppl2b	16.4592
Gadd45b	27.6608
Lmnb2	12.37
Gng7	4.45009
Tmprss9	0.00672892
Timm13	217.523
Slc39a3	13.3895
Creb3l3	0.610919
Oaz1	522.427
Thop1	35.6061
Sgta	111.724
Zbtb7a	13.2265
Pias4	37.3607
Map2k2	116.918
Nmrk2	0.0134232
Atcay	0.120635
Zfr2	3.27449
Matk	1.09433
Mrpl54	72.3287
4930442H23Rik	0
Dapk3	76.166
Tbxa2r	0.387463
Gipc3	0.507902
Apba3	36.5921
Tjp3	0.065741
Cactin	26.9373
Smim24	0.317023
Hmg20b	47.8365
Pip5k1c	40.1039
Dohh	44.8931
Dohh	1.55029
AC155937.1	0.570355
Mfsd12	5.87308
4930404N11Rik	9.77732
Fzr1	51.6444
Celf5	0.511153
S1pr4	0
Gna15	0.0630036
Nfic	85.4073
Gna11	42.9055
Ncln	97.1128
BC025920	0.352048
Gm10778	0
AC172027.3	0.0509365
Gm4767	0.0147128
Gm3055	0.68053
Zfp781	0.103303
Zfp433	0.837861
Gm3055	1.25657
AU041133	1.62449
4932415D10Rik	0.00749068
Gm1553	0
Zfp938	3.73101
Sirt6	18.4617
Gm4924	2.91398
Zfp873	3.75962
1190007I07Rik	10.3307
Ankrd24	13.6918
Tle6	46.1242
Hcfc2	15.2039
Nfyb	21.0849
Tdg	26.6454
Glt8d2	3.70015
Eef2	805.534
Tle2	62.8729
Aes	483.332
Chst11	4.99891
Slc41a2	2.18762
1500009L16Rik	6.43769
Washc4	18.7146
Appl2	18.4593
D10Wsu102e	1.16994
Aldh1l2	5.0617
Nuak1	30.991
Tcp11l2	5.36301
Rfx4	0
Txnrd1	85.5472
Eid3	0.100497
Fhl4	1.60466
Polr3b	8.49562
Cry1	8.49919
Ric8b	15.6717
Ckap4	86.2972
Btbd11	2.45953
Tmem263	17.0219
Mterf2	14.5081
Pwp1	27.4058
Prdm4	17.5462
Bpifc	0.0176583
Fbxo7	15.3865
Ascl4	0.0787256
Rtcb	95.8992
Syn3	0.0654912
Timp3	31.6468
1700113H08Rik	0
Ascl1	0.0583891
Pah	0
Stab2	0.0919623
Igf1	2.71638
Pmch	0.0809983
Parpbp	9.97576
Ttc41	0.494641
AC152453.1	2.14306e-05
Nt5dc3	8.85805
Dram1	2.61382
Nup37	28.61
Spic	0.0142053
Mybpc1	0.170878
Washc3	45.447
Gnptab	11.2631
Slc5a8	0.0345994
Ano4	0
Chpt1	10.3609
Sycp3	0.527249
Nr1h4	0.0125753
Slc17a8	0.0267009
Arl1	59.5042
Gas2l3	4.28619
Utp20	9.90742
Actr6	10.2663
Scyl2	13.5126
Uhrf1bp1l	12.0348
Ikbip	38.4075
Anks1b	1.42829
Apaf1	13.1953
Hsp90b1	514.762
Nedd1	12.7671
Cfap54	0.166937
Amdhd1	0.0199891
Hal	0.0343111
Ntn4	0.813539
Usp44	0.429512
Ccdc38	0.0770614
Snrpf	94.1827
Lta4h	59.1535
Cdk17	15.3829
Elk3	64.673
Tmpo	89.0827
Slc25a3	349.123
Fgd6	3.54947
Nr2c1	6.66473
Gm4792	0
Plxnc1	0.249516
Vezt	13.7941
Cradd	2.61838
Tmcc3	3.42816
Cep83	7.81184
Socs2	0.831423
Ndufa12	130.085
Mrpl42	83.2803
Gm45531	0
Anapc15-ps	0.112104
Ube2n	150.553
Gm5426	0.195461
Eea1	6.70771
Nudt4	67.2333
Ccer1	0
C030005K15Rik	0
Kera	0.266811
Lum	3.27832
Epyc	0.364362
Metap2	180.36
Btg1	69.7626
Dcn	26.8672
Csl	0
Poc1b	7.79687
Galnt4	4.38043
Phxr2	0
Gm4301	0
Gm4302	0
Gm4303	0
Gm4305	0
Gm4307	0
Gm4312	0
Atp2b1	39.1744
Nts	0.127163
Rassf9	0.820472
1700017N19Rik	0.0340372
Mgat4c	0.0999179
Tmtc3	9.84657
Gm8764	0
Gm21304	0
Gm21312	0
Lrriq1	0.136794
Gm21293	0
Gm6763	0
Gm20765	0
Gm4340	0
Dusp6	95.8836
Slc6a15	3.19502
Kitl	22.4324
Alx1	17.5331
Myf5	0
Myf6	0
Tmtc2	5.5871
Lin7a	0.379732
Otogl	0.0259128
Ptprq	0.0898007
Cep290	2.89932
4930430F08Rik	9.53973
Ppfia2	0.736685
Acss3	1.56517
Mettl25	4.16426
Ccdc59	39.9303
Pawr	7.96152
Syt1	2.49766
Gm5136	0.0185531
Nav3	4.02454
E2f7	6.57903
Ppp1r12a	39.0768
Bbs10	2.73569
Osbpl8	4.62903
Zdhhc17	9.91147
Csrp2	237.214
Glipr1l1	0
AC166263.2	0
Glipr1l2	0
Phlda1	29.3319
Caps2	0.242267
Kcnc2	0.379417
Krr1	17.5811
Glipr1	10.8089
Tph2	0.109795
Trhde	0.403646
Tbc1d15	40.6338
Rab21	16.9621
Atxn7l3b	67.9585
Tspan8	1.1267
Ptprb	0.13019
Thap2	5.96909
Kcnmb4	3.79159
Lgr5	0.265152
A930009A15Rik	0
Ptprr	0.0752764
4933416C03Rik	0
Zfc3h1	13.9621
Tmem19	22.4997
Myrfl	0
Best3	0
Gm10271	0
Lrrc10	0
Rab3ip	16.8759
Nap1l1	197.346
9530003J23Rik	0
Lyz1	0
Lyz2	0.616934
Frs2	12.1862
Cnot2	49.7259
Yeats4	44.6212
Cpm	9.17068
Slc35e3	5.50419
Cpsf6	38.5547
Mdm2	34.0573
Il22	0
AC153856.3	0
AC153856.4	0
AC158600.5	0
AC158600.2	0
AC158600.4	0
Iltifb	0
AC158600.1	0
AC158600.3	0
Cct2	242.686
AC158600.6	0
Ifng	0
Mdm1	7.40144
Dyrk2	7.35441
Rap1b	65.1612
Nup107	36.6135
Llph	28.6736
Cand1	68.9649
Irak3	0.647749
Tmbim4	35.8483
Grip1	0.524161
Helb	3.24382
Wif1	0.0424049
Tbc1d30	0.163785
Msrb3	11.7581
Lemd3	5.84445
Hmga2	63.6322
Rassf3	18.5863
D930020B18Rik	0
Tbk1	23.9852
BC048403	2.94474
Srgap1	1.05494
Avpr1a	1.27609
Gns	50.8408
Ppm1h	1.84108
Tmem5	35.3932
Xpot	46.8093
Fam19a2	0.612374
Slc16a7	5.5383
Atp23	11.7029
Lrig3	5.10825
Usp15	27.6756
Mon2	31.0239
Cyp27b1	0.0509096
March9	3.21547
Mettl21b	0.0793047
Mettl1	16.1057
Avil	0.632021
Tsfm	33.215
Ctdsp2	103.283
Agap2	0.801236
Os9	39.7053
B4galnt1	5.6088
Slc26a10	4.99692
Kif5a	0.409797
Pip4k2c	18.4233
Dtx3	54.8933
Arhgef25	52.3957
Inhbe	0
Inhbc	0.0133827
Arhgap9	0.848813
Gli1	0.0830859
Dctn2	122.556
Mbd6	35.0888
Stac3	0.756982
Ddit3	45.5116
Mars	55.1804
Nxph4	0.602139
Cdk4	1120.92
Tspan31	84.6198
Ndufa4l2	0.617206
Shmt2	95.5522
Tac2	0
Myo1a	0.383215
Rdh19	0
Rdh16f2	0
Rdh7	0
Sdr9c7	0
Rdh16	0.014384
Hsd17b6	0
Rdh1	0.0237996
Rdh16f1	0.00011951
Rdh9	0.0354202
Zbtb39	4.29558
Gpr182	0.118237
R3hdm2	53.2778
Prim1	25.0886
Lrp1	98.5343
Stat6	38.7602
Nemp1	7.36773
Nab2	74.6066
Naca	512.139
Ptges3	128.907
Mip	0
Gls2	1.13758
Spryd4	10.3559
Apof	0.0209933
Apon	0.129983
Rbms2	53.3794
Il23a	0.0382909
Baz2a	9.56531
Stat2	16.4226
Pan2	7.81162
Cnpy2	218.085
Timeless	22.8958
Coq10a	18.4255
Cs	96.1431
Rnf41	24.9884
Ankrd52	25.3465
Nabp2	40.7926
Slc39a5	0.0495301
Atp5b	1265.24
Smarcc2	47.1177
Myl6b	9.82816
Zc3h10	8.49393
Esyt1	24.6095
Erbb3	0.0648624
Pa2g4	91.7319
Myl6	950.856
Suox	4.69655
Rpl41	2078.6
Ikzf4	1.34602
Rab5b	54.4201
Pym1	31.211
Cdk2	47.7921
Dgka	5.22865
Pmel	0.458401
Rps26	1220.49
Gdf11	6.6774
Olfr9	0
Olfr763	0
Olfr765	0
Olfr768	0
Olfr769	0
Olfr771	0
Olfr770	0
Olfr767	0.0503103
Olfr773	0
Olfr772	0
Olfr776	0
Olfr780	0
Olfr777	0
Olfr781	0
Olfr774	0.0180695
Olfr775	0.0391886
Olfr782	0
Olfr785	0
Olfr786	0
Olfr788	0
Olfr787	0
Olfr790	0
Olfr784	0.836402
Olfr789	0.0109989
Mmp19	5.84796
Dnajc14	43.2542
Sarnp	131.026
Tmem198b	18.8868
Ormdl2	61.8964
Olfr792	0
Olfr791	0
Olfr794	0
Olfr796	0
Olfr798	0
Olfr800	0
Olfr799	0
Itga7	5.54971
Mettl7b	0.107823
Olfr801	0
Olfr802	0
Olfr803	0
Olfr806	0
Olfr805	0
Olfr807	0
Olfr809	0
Olfr810	0
Olfr808	0.0051335
Olfr804	0.0269309
Olfr812	0
Olfr813	0
Olfr815	0
Olfr811	0
Olfr814	0
Olfr819	0
Olfr816	0
Olfr818	0
Olfr247	0
Olfr820	0
Olfr821	0
Olfr823	0
Olfr824	0
Neurod4	0
Olfr827	0
Rdh5	10.1987
Bloc1s1	189.251
Olfr826	0
Gm10310	0.0298479
Olfr822	0.00901207
Olfr825	0.00891404
Vmn2r84	0
Vmn2r85	0
Vmn2r86	0
Tespa1	0
Vmn2r87	0.00782628
Cd63	563.219
Pik3ip1	31.9179
Patz1	25.5859
Pla2g3	0.114102
Inpp5j	0.17492
Rnf185	21.0195
Selenom	72.224
Limk2	49.5311
4921536K21Rik	0.362211
Osbp2	0.952542
Smtn	27.3607
Dusp18	7.88548
Slc35e4	15.3247
Morc2a	36.1893
Sec14l3	0
Gal3st1	0.15868
Sec14l4	0
Mtfp1	1.35704
Sec14l2	0.588342
Tcn2	44.559
Rnf215	21.7679
Ccdc157	10.3906
4930556J24Rik	0.0871053
Pes1	68.5962
Osm	0
Gatsl3	9.92285
Hormad2	0.0628094
Lif	4.33243
Tbc1d10a	24.6502
Sf3a1	46.2155
Gm11032	0
Zmat5	12.5731
Cabp7	1.52672
Ascc2	30.0301
Uqcr10	397.619
Mtmr3	29.4164
Nefh	0.0643444
Nipsnap1	39.7964
Thoc5	28.855
Nf2	30.2218
Sfi1	64.8375
Drg1	144.69
Eif4enif1	82.4841
Ap1b1	44.9254
Gas2l1	64.6508
Rasl10a	4.60449
Kremen1	3.20106
Emid1	1.36024
Znrf3	2.339
Ankrd36	0
Ccdc117	9.53685
Xbp1	72.5902
Pgam2	4.34125
Mrps24	78.9871
Urgcp	28.1496
Polm	11.6362
Dbnl	92.3561
Myl7	0.114121
Gck	1.31737
Camk2b	1.08562
Npc1l1	0.0104018
Pold2	175.942
Ykt6	64.9627
Nudcd3	41.1449
A730071L15Rik	1.06708
Ddx56	56.6571
Ewsr1	324.84
Rhbdd3	20.6708
Tmed4	70.4384
Aebp1	133.928
Zmiz2	22.0164
Ogdh	47.9717
Myo1g	0.0214303
H2afv	212.991
Purb	10.2378
Nacad	3.69847
Wap	0
Gm11985	0
Igfbp1	0
Gm11983	0.024276
Ramp3	2.70796
Adcy1	0.118149
Ccm2	86.1855
Igfbp3	57.1072
Pkd1l1	0.0466918
4930512M02Rik	0
Abca13	0
Vwc2	0
Ikzf1	0
Zpbp	0
4930415F15Rik	0
Sun3	0
Gm11992	0.08072
Tbrg4	39.2001
Upp1	1.52016
Hus1	9.0989
Ddc	1.65005
Pom121l12	0
Vstm2a	0
Tns3	33.3048
Cobl	0.20582
Fignl1	20.9252
Grb10	18.9412
Fbxo48	1.57328
Plek	0.0180129
Cnrip1	0.545617
Egfr	26.4325
Sec61g	363.199
Etaa1	8.90491
C1d	95.0833
Ppp3r1	56.3229
Wdr92	15.24
Pno1	37.2074
Meis1	22.4868
Spred2	32.4904
Actr2	65.5171
Cep68	19.2827
Slc1a4	23.9868
Rab1a	66.2791
Lgalsl	11.6577
Sertad2	22.9849
Peli1	7.08754
Vps54	13.1327
Aftph	19.1169
Ugp2	41.3296
Otx1	0.704392
Tmem17	4.269
Ehbp1	8.7192
Ppia	3846.52
Mdh1	245.315
Wdpcp	5.71035
Gm12057	0
Gm28048	3.30295
B3gnt2	11.6096
Commd1	113.715
Zrsr1	11.6446
Fam161a	3.68485
Cct4	216.822
1700093K21Rik	0.0267678
Rel	0.739045
A830031A19Rik	0
Bcl11a	0
5730522E02Rik	0
Gm6685	1.57679
0610010F05Rik	10.7597
Ccdc85a	0.0555118
Papolg	7.64624
Xpo1	73.1716
Fancl	9.50485
Gm6899	1.68709
Vrk2	12.3677
Pex13	47.6922
Pus10	18.7574
Usp34	43.1245
Ahsa2	92.9689
Pnpt1	33.9111
Cfap36	22.7575
Prorsd1	22.1281
Ppp4r3b	41.1839
Ccdc88a	14.3608
Mtif2	21.5555
Efemp1	340.747
Rps27a	1368.09
Clhc1	0.0888042
4930505A04Rik	0.220969
Acyp2	8.01201
Gm17332	0
Stc2	1.65117
4930524B15Rik	0.0370011
Il9r	0
Nsg2	0.491906
Bod1	56.3799
Cpeb4	5.29995
Snrnp25	40.3683
Psme4	34.0049
Gpr75	1.12688
Asb3	20.2566
Erlec1	41.905
Chac2	6.03133
Hba-x	0
Hbq1a	0
Hbq1b	0.0614872
Hba-a1	0.267402
Hba-a2	0.0757644
Rhbdf1	62.4371
Sptbn1	55.8525
Efcab9	0.252028
Ubtd2	40.3599
Rtn4	336.785
Eml6	0.74901
4931440F15Rik	0.0216603
Stk10	4.56154
Smim23	0
Nprl3	38.1136
Mpg	50.9503
Fgf18	2.27532
Sh3pxd2b	64.1861
Fbxw11	57.7953
Tlx3	0.11661
Gabrp	0
D130052B06Rik	0
Foxi1	0
Lcp2	0.00644416
Dock2	0
Fam196b	0
Kcnip1	0.087118
Kcnmb1	0.016682
Ranbp17	2.93558
Gm12117	0
Spdl1	14.7309
Slit3	3.50852
Fbll1	0.0170424
Pank3	21.1847
Wwc1	6.04964
Tenm2	0.0351042
Rars	92.1306
Mat2b	47.7607
Hmmr	23.6868
Gabrg2	0.0434972
Gm9972	0
Gabra6	0.0555213
Atp10b	0.0402675
Nudcd2	74.4888
Gabrb2	0.893921
Gabra1	5.71871
Ccng1	25.0782
Fabp6	0
C1qtnf2	0.446199
4933415A04Rik	0.282263
Ccnjl	2.8127
Il12b	0.0267306
Pwwp2a	14.9452
Adra1b	2.20291
Ttc1	51.4129
Ublcp1	23.4022
Pttg1	136.131
Ebf1	1.56397
Slu7	47.3225
Rnf145	48.8173
Gm12166	0
Sox30	0.0158709
Nipal4	0
Fam71b	0
Itk	0.00545271
Lsm11	5.12618
Adam19	0.716158
Gm12169	0
BC053393	0
Dppa1	0
Timd4	0
Havcr2	0.0190442
Timd2	0
Havcr1	0
Thg1l	12.4016
Cyfip2	0.287833
Fndc9	0.0531068
Sgcd	0.0156699
Med7	19.9826
Clint1	49.9357
Npm1	1226.46
Gm12184	1.10048
Trim7	0.772433
Gm5431	0.0627504
Olfr1395	0
Olfr1394	0.00785955
Btnl9	0.00437438
Irgm1	38.6674
Olfr1391	0
Olfr10	0
Olfr1390	0
Olfr1389	0
Olfr1387	0
Olfr1393	0.0168331
Olfr1392	0
Olfr1388	0.0156636
Olfr1386	0
Olfr1384	0
Olfr1383	0
Olfr1385	0.0375548
Olfr1380	0.00965949
Olfr1381	0.00466798
Olfr1382	0.00542672
Flt4	0.128268
Scgb3a1	0
Gm12185	0.157274
Tgtp1	1.38837
Psme2b	0
9930111J21Rik1	0.03227
Olfr56	0.259755
Ifi47	6.25068
9930111J21Rik2	0.0882254
Tgtp2	3.7312
Olfr1396	0.00592373
Zfp62	16.0935
Mgat1	54.8659
Gfpt2	19.6118
Rasgef1c	0.0115602
Cnot6	46.722
Rnf130	31.4127
Mapk9	32.0952
Tbc1d9b	37.4517
Ltc4s	0.0990824
Maml1	17.9533
Rack1	1902.4
Trim41	41.2523
Mgat4b	57.5077
Cby3	0
Mrnip	6.4163
Sqstm1	674.354
Canx	273.604
Grm6	0
Rufy1	13.884
Zfp879	0.422273
Adamts2	3.54251
4933414I15Rik	0
Olfr1378	0
Prop1	0
Zfp354b	0.586672
Olfr1375	0
Olfr51	0
Olfr1377	0
Olfr54	0
Zfp454	1.35914
Zfp354c	7.90712
Zfp2	3.45928
Zfp354a	3.92035
Col23a1	1.70356
BC049762	0.423025
Clk4	38.4321
D930048N14Rik	0.447189
N4bp3	2.67362
0610009B22Rik	28.5546
Sar1b	49.1682
Sec24a	7.315
Nhp2	98.3043
Rmnd5b	19.7854
Cdkn2aipnl	43.0774
Jade2	14.532
Hnrnph1	661.341
Ube2b	188.818
Cdkl3	6.00161
Olfr1373	0
Olfr1371	0
Ppp2ca	48.4433
Phykpl	16.591
Hnrnpab	399.912
Tcf7	8.77404
Skp1a	220.867
Vdac1	245.636
Fstl4	0.00530917
Zcchc10	13.7404
Leap2	0
9530068E07Rik	210.432
Gm10447	0.0842849
Gdf9	0.439497
Gm9837	0
Sowaha	0
Gm9945	0
Shroom1	5.72047
Uqcrq	458.375
Hspa4	134.795
Aff4	36.4917
Il13	0
Il4	3.26443
Il5	0.0332173
Sept8	35.1537
Rad50	11.8645
Kif3a	32.3517
Gm12216	5.20151
Slc22a4	2.74403
Slc22a5	5.56549
Slc22a21	2.75763
Pdlim4	18.8819
Il3	0
Csf2	0.2223
Meikin	0
Acsl6	0.545404
Fnip1	8.61267
Lyrm7	3.58151
P4ha2	27.8911
Cdc42se2	30.0401
Rapgef6	9.25992
Irf1	120.342
Gm17334	4.40065
Gpx3	39.4719
Hint1	494.67
Tnip1	33.0409
Ccdc69	0.406469
Slc36a3	0
Slc36a2	0.029876
Gm2a	9.22296
Fat2	0.00467775
Slc36a1	6.66257
Anxa6	154.316
Atox1	262.975
Glra1	0
Nmur2	0
Gria1	0.0300973
Fam114a2	33.2474
Hand1	0
Sap30l	36.6959
Galnt10	17.443
Mfap3	21.2173
G3bp1	67.9584
Gm12248	0.302803
Cnot8	67.2775
Mrpl22	77.357
4930438A08Rik	0.0309507
Larp1	43.333
Gemin5	17.0973
Zfp692	10.9368
Lypd8	0
1810065E05Rik	0
Gm12253	0
4930504O13Rik	0
Olfr30	0
Olfr332	0
Olfr331	0
Olfr330	0
Olfr329-ps	0
Olfr325	0
Olfr224	0
